enroll,SAT,GPA,scholarship
1,1198,3.04,20299.999999999996
1,1347,3.5,24600.0
1,1144,2.7,12900.0
0,1578,3.88,12600.0
1,1134,2.91,0.0
0,1458,3.84,22700.0
1,1013,2.38,0.0
1,1161,3.1,18600.0
1,1336,3.42,18000.0
1,1145,2.79,0.0
1,1324,3.11,12600.0
1,1106,2.73,0.0
1,1375,3.32,20200.0
0,1468,3.48,13600.000000000002
0,1486,3.55,19800.0
0,1269,3.2,0.0
1,1041,2.61,15900.0
0,1301,3.15,0.0
1,1390,3.39,20200.0
1,1131,2.76,0.0
0,1435,3.75,17900.0
1,1176,2.91,0.0
0,1448,3.62,20200.0
0,1370,3.53,12500.0
1,1048,2.79,0.0
0,1280,3.25,0.0
1,1092,2.86,8100.000000000001
0,1533,3.67,5800.0
1,1139,3.0,0.0
0,1397,3.6,18000.0
1,1038,2.43,0.0
1,1229,3.03,0.0
1,1001,2.58,0.0
0,1235,3.17,0.0
1,1048,2.65,11100.000000000002
0,1523,3.9,24800.0
0,1289,3.23,0.0
1,1168,3.01,0.0
0,1470,3.66,16700.0
0,1243,3.07,0.0
0,1507,3.72,8000.0
1,1055,2.67,14600.0
1,1305,3.37,24500.0
1,1085,2.87,0.0
1,1104,2.9,8000.0
0,1438,3.72,9100.0
1,1093,2.79,0.0
0,1465,3.6,10600.0
1,1015,2.49,16000.0
0,1447,3.56,18600.0
1,1269,3.28,12500.0
0,1290,3.22,0.0
1,1041,2.75,0.0
1,1133,2.66,5800.0
0,1382,3.54,0.0
1,1164,2.88,0.0
1,1056,2.64,0.0
1,1082,2.75,0.0
1,1216,2.97,0.0
1,1041,2.61,0.0
1,1241,3.0,0.0
0,1289,3.03,0.0
0,1415,3.46,19200.0
1,1180,2.88,0.0
0,1575,3.84,7200.0
0,1273,3.33,0.0
0,1233,3.04,0.0
0,1346,3.33,9400.0
0,1338,3.32,10400.0
1,1188,3.05,0.0
0,1528,3.77,11000.0
1,1172,2.9,0.0
0,1543,3.9,7300.0
0,1473,3.68,6700.0
1,1346,3.48,18100.0
0,1261,3.35,0.0
1,1297,3.43,24000.0
0,1335,3.22,0.0
1,1131,2.74,0.0
0,1449,3.8,0.0
1,1041,2.63,0.0
1,1009,2.46,0.0
0,1525,3.92,0.0
0,1285,3.4,0.0
0,1490,3.72,0.0
1,1432,3.47,24700.000000000004
1,1227,3.02,0.0
0,1517,3.82,11700.0
1,1020,2.55,0.0
1,1275,3.15,19400.0
1,1082,2.87,0.0
0,1505,3.83,13600.000000000002
1,1050,2.69,0.0
1,1300,3.43,17700.0
0,1533,3.84,22200.000000000004
1,1220,3.22,6300.0
0,1309,3.31,0.0
0,1527,3.63,22200.000000000004
0,1373,3.55,10000.0
1,1035,2.64,9900.0
0,1550,3.69,16100.000000000002
1,1016,2.72,0.0
1,1107,2.88,0.0
1,1106,2.92,7200.0
0,1350,3.43,7800.0
1,1128,2.64,0.0
1,1053,2.68,0.0
1,1296,3.38,12800.0
0,1538,3.69,0.0
1,1391,3.37,20800.0
0,1225,3.22,0.0
0,1509,3.9,19000.0
0,1482,3.9,7400.0
1,1105,2.72,8900.0
0,1443,3.47,15100.0
0,1306,3.18,0.0
1,1002,2.49,0.0
1,1071,2.61,6899.999999999999
0,1342,3.4,8500.0
0,1325,3.15,0.0
0,1493,3.54,11700.0
0,1546,3.74,6700.0
1,1094,2.79,20600.0
1,1002,2.35,0.0
0,1344,3.2,6000.0
0,1474,3.84,19100.0
0,1486,3.53,0.0
1,1433,3.54,23600.0
0,1404,3.44,11399.999999999998
1,1054,2.69,10300.0
0,1467,3.65,0.0
1,1196,2.97,0.0
1,1083,2.76,8700.0
1,1250,2.95,14200.0
0,1408,3.62,13100.0
0,1542,3.78,17500.0
1,1077,2.66,9100.0
0,1527,3.91,12300.0
0,1351,3.44,0.0
0,1484,3.82,13500.0
0,1420,3.39,0.0
0,1345,3.23,0.0
1,1204,3.04,0.0
0,1399,3.53,6700.0
0,1503,3.92,19600.0
1,1051,2.72,8400.0
1,1025,2.43,0.0
0,1487,3.89,5400.0
1,1087,2.65,13700.000000000002
1,1046,2.56,10200.0
1,1066,2.47,0.0
0,1373,3.62,9500.0
0,1564,3.79,14900.0
1,1398,3.61,20900.0
0,1564,3.78,16600.0
0,1455,3.44,6300.0
1,1370,3.36,21900.0
0,1440,3.72,0.0
0,1507,3.58,13700.000000000002
1,1149,2.99,0.0
0,1547,3.82,15300.0
0,1404,3.49,5900.0
0,1453,3.61,10400.0
1,1143,2.84,0.0
1,1341,3.19,15600.0
0,1550,3.98,23700.0
1,1112,2.96,0.0
1,1434,3.62,24600.0
1,1249,3.14,10100.0
0,1517,3.67,14900.0
1,1233,3.26,17400.0
1,1182,2.88,0.0
1,1311,3.37,15800.0
1,1381,3.47,18500.0
0,1510,3.83,9000.0
1,1142,2.88,14500.0
0,1349,3.21,0.0
1,1318,3.11,9200.0
0,1451,3.61,9000.0
1,1188,3.08,0.0
1,1010,2.42,0.0
1,1028,2.45,0.0
1,1201,3.05,9500.0
1,1236,2.98,0.0
0,1499,3.79,15300.0
0,1251,3.23,0.0
0,1415,3.7,5400.0
0,1467,3.56,7300.0
0,1417,3.48,6600.0
0,1550,4.06,9400.0
0,1283,3.2,5800.0
0,1213,3.16,0.0
0,1352,3.52,8100.000000000001
1,1253,3.31,9800.0
0,1461,3.79,24100.0
0,1478,3.51,21000.0
0,1543,3.82,5400.0
0,1249,3.32,0.0
1,1289,3.04,15400.0
1,1176,2.93,9600.0
0,1527,3.89,12300.0
0,1538,3.84,24700.000000000004
1,1094,2.86,14600.0
0,1471,3.81,9000.0
1,1055,2.83,22599.999999999996
1,1097,2.59,20000.0
1,1244,2.97,0.0
1,1114,2.75,15000.0
1,1070,2.48,0.0
1,1300,3.43,22799.999999999996
1,1187,2.86,6700.0
0,1248,3.3,0.0
1,1052,2.6,0.0
1,1169,2.87,7600.0
0,1449,3.81,17700.0
0,1457,3.61,9600.0
0,1514,3.63,24200.0
1,1218,2.85,0.0
0,1507,3.86,5800.0
1,1101,2.67,0.0
0,1273,3.16,0.0
1,1009,2.72,18600.0
0,1572,3.98,20600.0
0,1461,3.66,13899.999999999998
1,1072,2.66,0.0
0,1495,3.74,6600.0
1,1120,2.73,0.0
0,1391,3.29,13799.999999999998
1,1039,2.68,12500.0
1,1046,2.77,0.0
0,1529,3.78,11100.000000000002
0,1280,3.37,6800.000000000001
1,1047,2.57,0.0
0,1459,3.49,12800.0
0,1508,3.96,18500.0
0,1473,3.6,0.0
1,1042,2.45,6300.0
1,1085,2.62,0.0
0,1269,3.18,0.0
0,1419,3.64,12700.0
0,1418,3.57,12200.0
1,1101,2.85,0.0
1,1271,3.21,16500.0
1,1076,2.61,0.0
0,1479,3.51,22400.000000000004
0,1335,3.51,0.0
1,1095,2.88,0.0
0,1570,3.98,7000.0
0,1243,3.29,0.0
1,1021,2.42,8000.0
0,1550,3.72,10900.0
1,1040,2.72,0.0
1,1157,3.09,0.0
0,1441,3.72,0.0
1,1221,3.0,0.0
0,1459,3.72,12500.0
1,1084,2.64,7400.0
0,1536,3.83,11399.999999999998
1,1199,2.94,0.0
1,1272,3.27,14200.0
1,1216,3.1,9300.0
0,1519,3.97,8800.0
1,1274,3.36,13300.0
0,1472,3.79,11600.0
0,1574,3.77,6500.0
1,1000,2.57,0.0
1,1050,2.63,12600.0
0,1536,3.75,9900.0
0,1513,3.73,10400.0
0,1458,3.64,18400.0
1,1223,3.03,0.0
0,1525,3.66,20099.999999999996
1,1224,2.97,0.0
0,1475,3.88,5400.0
0,1287,3.02,0.0
1,1280,3.25,10300.0
1,1181,3.03,22500.0
1,1119,2.66,0.0
0,1490,3.86,5400.0
0,1476,3.63,24800.0
0,1290,3.38,8500.0
1,1169,3.12,0.0
1,1059,2.52,0.0
1,1037,2.62,14500.0
0,1421,3.55,5800.0
0,1298,3.35,6200.0
1,1056,2.56,17000.0
1,1117,2.61,0.0
0,1289,3.2,0.0
0,1463,3.49,0.0
1,1137,2.71,6200.0
0,1307,3.17,5000.0
1,1352,3.29,19300.0
0,1393,3.39,8200.0
1,1315,3.25,9900.0
0,1242,3.19,0.0
1,1007,2.46,0.0
0,1351,3.39,7000.0
1,1102,2.82,0.0
0,1393,3.53,6200.0
1,1244,3.24,8100.000000000001
1,1401,3.43,24200.0
0,1277,3.23,0.0
0,1280,3.35,0.0
0,1257,3.01,0.0
0,1503,3.74,22200.000000000004
0,1275,3.34,0.0
0,1577,4.04,0.0
1,1121,2.7,0.0
1,1068,2.6,0.0
1,1429,3.54,24800.0
0,1411,3.51,8000.0
0,1432,3.52,19900.0
0,1358,3.37,0.0
0,1282,3.09,0.0
1,1108,2.73,23400.0
0,1330,3.2,0.0
0,1528,3.85,0.0
1,1157,3.05,0.0
1,1069,2.51,0.0
0,1455,3.69,13200.0
1,1172,3.02,0.0
0,1511,3.66,6600.0
0,1516,3.93,7800.0
0,1358,3.41,12000.0
0,1339,3.27,0.0
0,1376,3.32,6600.0
1,1145,2.88,0.0
1,1151,3.05,0.0
0,1266,3.29,6100.0
0,1487,3.55,5400.0
1,1104,2.83,0.0
0,1449,3.44,14700.0
0,1313,3.21,0.0
0,1258,3.17,0.0
1,1077,2.76,0.0
1,1329,3.48,15800.0
1,1008,2.67,0.0
0,1490,3.91,12600.0
0,1376,3.61,13100.0
1,1165,3.09,11299.999999999998
1,1069,2.48,0.0
0,1498,3.58,16800.0
0,1401,3.31,9700.0
1,1124,2.97,20700.0
1,1058,2.64,0.0
1,1345,3.18,10900.0
1,1112,2.85,0.0
0,1301,3.14,0.0
1,1162,2.84,9700.0
0,1348,3.19,0.0
1,1171,3.0,5699.999999999999
1,1019,2.52,10300.0
1,1080,2.83,12400.0
1,1039,2.43,0.0
1,1015,2.49,10800.0
0,1381,3.35,0.0
1,1049,2.59,5300.0
1,1011,2.37,21600.0
0,1221,3.24,0.0
0,1461,3.77,0.0
1,1236,3.17,13400.0
0,1470,3.59,24700.000000000004
1,1062,2.59,8200.0
0,1394,3.36,0.0
1,1090,2.86,9700.0
1,1126,2.95,0.0
0,1530,3.69,5300.0
0,1557,4.05,0.0
1,1186,3.04,8700.0
1,1106,2.83,15000.0
1,1179,3.14,18100.0
1,1088,2.59,9900.0
1,1326,3.17,10300.0
1,1143,2.93,0.0
0,1242,3.26,0.0
0,1415,3.4,5400.0
1,1158,2.86,0.0
1,1180,3.14,0.0
1,1073,2.49,8900.0
1,1166,2.84,0.0
1,1229,2.93,8800.0
1,1081,2.52,0.0
1,1104,2.78,0.0
1,1199,3.09,22400.000000000004
0,1579,4.02,14100.0
0,1491,3.63,23100.0
1,1334,3.22,11200.000000000002
1,1203,3.18,6600.0
1,1139,2.71,0.0
0,1245,3.22,0.0
0,1324,3.28,0.0
0,1527,3.62,16400.0
1,1036,2.4,0.0
1,1236,2.89,0.0
1,1228,3.15,13100.0
1,1271,3.15,12100.0
0,1330,3.31,0.0
1,1108,2.72,0.0
0,1525,3.84,23400.0
1,1197,2.84,12200.0
1,1225,3.03,24100.0
1,1376,3.56,20099.999999999996
0,1470,3.49,15200.0
0,1472,3.8,12600.0
1,1165,2.84,0.0
0,1558,3.79,8600.0
1,1112,2.63,0.0
1,1182,2.92,14900.0
1,1026,2.74,5800.0
1,1111,2.62,0.0
0,1464,3.62,0.0
0,1553,3.88,0.0
0,1315,3.11,0.0
0,1495,3.55,0.0
1,1097,2.83,9200.0
0,1284,3.37,8200.0
1,1428,3.58,23800.0
0,1538,3.87,10500.0
0,1411,3.7,0.0
1,1042,2.72,5600.000000000001
0,1447,3.62,15300.0
1,1040,2.46,0.0
0,1433,3.68,16500.0
0,1309,3.1,0.0
0,1370,3.62,11700.0
1,1037,2.67,10100.0
0,1304,3.4,5900.0
0,1299,3.13,0.0
1,1052,2.57,0.0
1,1425,3.6,22700.0
1,1276,3.39,23400.0
0,1450,3.58,0.0
0,1452,3.72,0.0
0,1543,4.02,7700.0
1,1172,2.99,18300.0
0,1454,3.8,19300.0
1,1003,2.38,7400.0
1,1019,2.4,0.0
1,1246,3.12,14100.0
0,1546,3.84,5900.0
1,1189,3.15,0.0
1,1196,3.15,20099.999999999996
0,1333,3.21,0.0
1,1165,2.91,0.0
1,1092,2.76,0.0
0,1428,3.41,11200.000000000002
0,1556,3.77,0.0
1,1363,3.46,23000.0
1,1014,2.48,0.0
1,1171,3.1,8600.0
1,1092,2.85,9900.0
0,1326,3.42,0.0
1,1202,2.91,0.0
0,1332,3.48,7500.0
0,1346,3.47,14500.0
1,1306,3.42,18400.0
0,1433,3.55,14400.0
1,1155,2.89,0.0
0,1401,3.69,0.0
0,1516,3.96,15400.0
0,1344,3.19,0.0
1,1182,2.98,0.0
1,1069,2.66,0.0
1,1102,2.62,0.0
0,1435,3.49,0.0
0,1546,3.93,20700.0
1,1090,2.87,0.0
0,1397,3.57,13100.0
1,1058,2.45,0.0
0,1476,3.58,0.0
0,1515,3.6,23500.0
0,1466,3.71,9200.0
1,1142,2.97,0.0
1,1159,3.02,0.0
0,1468,3.73,21700.0
0,1337,3.49,10000.0
0,1411,3.6,9600.0
0,1555,3.98,8700.0
0,1335,3.54,10800.0
1,1037,2.77,13700.000000000002
1,1121,2.88,0.0
0,1481,3.61,5400.0
1,1118,2.65,0.0
1,1059,2.72,13799.999999999998
1,1178,2.77,10700.0
0,1508,3.9,16000.0
0,1396,3.63,5500.0
0,1299,3.13,0.0
0,1515,3.83,13799.999999999998
1,1133,2.75,0.0
1,1153,2.81,0.0
0,1222,3.13,0.0
0,1473,3.78,18300.0
0,1546,3.85,0.0
0,1539,3.92,14300.0
1,1069,2.69,0.0
0,1516,3.92,0.0
1,1080,2.78,18500.0
0,1425,3.47,6800.000000000001
1,1182,2.97,11500.0
1,1132,2.65,0.0
0,1528,3.75,17500.0
0,1327,3.45,0.0
0,1331,3.5,13300.0
1,1189,2.97,10000.0
0,1453,3.49,0.0
1,1089,2.76,0.0
0,1350,3.43,0.0
0,1431,3.39,0.0
1,1035,2.53,0.0
1,1436,3.45,21900.0
0,1446,3.55,22200.000000000004
0,1333,3.38,8000.0
0,1476,3.66,10000.0
0,1509,3.67,0.0
1,1008,2.4,10300.0
1,1109,2.83,0.0
1,1143,2.91,0.0
1,1229,3.07,15000.0
1,1033,2.43,0.0
1,1005,2.54,0.0
0,1464,3.82,12700.0
1,1252,2.95,0.0
0,1464,3.64,7000.0
1,1218,3.01,5800.0
0,1386,3.27,0.0
0,1577,4.06,11200.000000000002
1,1009,2.63,7900.0
1,1178,2.85,13700.000000000002
1,1236,3.18,13799.999999999998
0,1368,3.53,10600.0
0,1511,3.87,14900.0
1,1009,2.38,0.0
1,1095,2.89,0.0
1,1221,2.92,8900.0
0,1574,4.06,13300.0
0,1274,3.25,0.0
0,1492,3.89,12000.0
1,1001,2.58,5900.0
1,1009,2.52,0.0
1,1131,2.87,0.0
1,1098,2.89,0.0
0,1525,3.7,0.0
0,1498,3.88,0.0
1,1195,2.82,0.0
0,1365,3.43,0.0
0,1455,3.54,0.0
1,1234,2.9,0.0
0,1352,3.52,14900.0
1,1123,2.61,0.0
1,1153,2.72,0.0
1,1167,2.72,0.0
0,1366,3.57,12500.0
1,1353,3.23,23500.0
1,1006,2.4,0.0
0,1365,3.39,9700.0
0,1410,3.63,13200.0
1,1141,3.04,0.0
0,1492,3.7,5000.0
0,1329,3.33,0.0
1,1066,2.71,0.0
0,1427,3.48,13799.999999999998
1,1126,2.92,0.0
0,1542,4.05,24000.0
0,1436,3.61,12400.0
0,1421,3.71,11600.0
1,1130,2.86,0.0
0,1573,3.85,17000.0
1,1114,2.76,0.0
0,1372,3.39,0.0
1,1192,3.18,13200.0
1,1186,3.0,0.0
0,1318,3.46,5100.0
1,1369,3.48,18400.0
0,1458,3.55,12000.0
1,1017,2.43,9500.0
1,1095,2.55,6600.0
1,1063,2.55,0.0
0,1237,3.2,0.0
1,1199,3.1,9600.0
1,1072,2.63,0.0
1,1126,2.96,22000.0
1,1347,3.2,21900.0
0,1510,3.94,12900.0
1,1137,3.04,0.0
1,1205,2.87,18100.0
1,1010,2.49,10500.0
1,1245,2.92,0.0
1,1229,2.91,0.0
0,1418,3.51,0.0
1,1431,3.45,20800.0
1,1164,2.72,12100.0
0,1559,4.04,0.0
1,1009,2.68,0.0
0,1357,3.25,7600.0
1,1179,2.87,0.0
0,1540,3.7,19200.0
1,1176,2.75,0.0
1,1218,3.19,12200.0
1,1199,3.06,0.0
0,1265,2.97,0.0
1,1059,2.69,0.0
1,1264,3.12,9500.0
1,1226,2.98,24500.0
1,1109,2.94,5200.0
1,1156,3.0,0.0
0,1578,4.08,7200.0
1,1158,3.09,13400.0
0,1432,3.47,7500.0
1,1272,3.29,9900.0
1,1105,2.94,10700.0
0,1439,3.7,15200.0
1,1355,3.56,24200.0
0,1389,3.44,0.0
0,1361,3.31,0.0
0,1285,3.02,0.0
1,1032,2.53,24200.0
1,1047,2.43,7000.0
0,1579,3.76,23100.0
1,1257,3.12,14600.0
1,1232,2.97,11700.0
0,1481,3.76,0.0
0,1533,3.8,8900.0
1,1143,3.03,10200.0
0,1447,3.68,14600.0
1,1031,2.66,0.0
1,1143,2.96,0.0
1,1152,2.71,0.0
0,1503,3.85,16000.0
1,1010,2.41,19800.0
1,1174,2.79,5900.0
0,1514,3.85,21200.0
0,1527,3.72,5699.999999999999
1,1071,2.88,0.0
0,1473,3.55,22900.0
1,1003,2.43,0.0
0,1554,3.82,11600.0
1,1061,2.57,9300.0
0,1472,3.78,14800.0
1,1111,2.83,0.0
1,1168,2.82,19800.0
0,1519,3.98,25000.0
1,1030,2.72,0.0
1,1200,2.99,11299.999999999998
0,1283,3.12,0.0
0,1352,3.57,5300.0
0,1575,3.94,12000.0
0,1559,3.75,0.0
1,1268,3.2,6400.0
1,1215,2.94,0.0
0,1390,3.52,8000.0
1,1189,2.84,0.0
0,1490,3.55,9100.0
1,1180,2.85,7400.0
1,1166,3.05,0.0
1,1190,2.94,0.0
0,1400,3.33,14900.0
0,1205,3.2,0.0
0,1399,3.6,0.0
0,1248,2.98,0.0
1,1110,2.9,5699.999999999999
1,1065,2.57,0.0
1,1416,3.42,24400.0
0,1340,3.32,6000.0
0,1409,3.58,5200.0
0,1362,3.23,0.0
0,1494,3.65,9100.0
0,1477,3.81,0.0
1,1230,2.99,0.0
0,1364,3.36,0.0
0,1535,3.99,14000.0
1,1113,2.62,0.0
1,1085,2.68,9500.0
0,1282,3.01,0.0
1,1152,2.8,7900.0
0,1326,3.44,13000.0
1,1182,3.09,11600.0
1,1128,2.76,0.0
0,1552,3.73,0.0
0,1513,3.9,18100.0
0,1550,3.73,23600.0
1,1044,2.54,0.0
1,1023,2.6,0.0
1,1173,2.98,11399.999999999998
0,1290,3.11,0.0
0,1432,3.49,7200.0
1,1053,2.54,6000.0
0,1538,3.92,24300.0
0,1569,3.75,0.0
0,1431,3.42,0.0
1,1222,3.11,8100.000000000001
1,1022,2.68,0.0
0,1375,3.6,16100.000000000002
0,1404,3.53,0.0
1,1175,2.93,0.0
1,1283,3.03,12400.0
0,1358,3.58,6300.0
0,1478,3.65,20800.0
1,1118,2.83,0.0
1,1209,3.0,22900.0
0,1461,3.59,0.0
0,1335,3.52,5500.0
0,1494,3.86,7900.0
1,1210,3.1,0.0
1,1050,2.82,0.0
1,1162,3.07,0.0
0,1386,3.42,15500.0
0,1570,4.06,12500.0
0,1410,3.38,13799.999999999998
1,1162,2.95,0.0
0,1281,3.38,0.0
0,1388,3.43,16900.0
0,1373,3.47,10500.0
1,1064,2.81,0.0
1,1216,2.91,7300.0
0,1484,3.83,0.0
0,1548,3.7,0.0
1,1038,2.76,0.0
0,1364,3.24,0.0
0,1370,3.48,16200.000000000002
0,1365,3.61,13799.999999999998
1,1005,2.68,6300.0
0,1543,3.8,7000.0
0,1504,3.93,19300.0
1,1109,2.96,0.0
0,1533,4.02,5500.0
1,1360,3.5,21100.0
1,1005,2.42,0.0
1,1099,2.87,9900.0
0,1336,3.22,0.0
1,1006,2.37,14600.0
0,1316,3.48,9200.0
0,1264,3.2,0.0
1,1339,3.31,13700.000000000002
0,1443,3.66,7500.0
1,1196,3.02,15500.0
1,1179,3.13,0.0
0,1389,3.45,0.0
0,1454,3.79,11800.0
0,1541,3.72,13200.0
0,1572,3.79,11600.0
1,1004,2.33,0.0
1,1171,2.86,0.0
1,1077,2.77,11500.0
0,1225,3.23,0.0
0,1540,3.89,12700.0
0,1270,3.26,0.0
1,1326,3.23,11700.0
0,1256,3.14,0.0
1,1094,2.58,16600.0
0,1553,3.93,0.0
0,1489,3.75,17900.0
0,1579,3.98,20500.0
0,1282,3.16,0.0
1,1204,2.96,13700.000000000002
1,1133,2.73,0.0
0,1446,3.73,0.0
0,1287,3.02,0.0
0,1241,3.17,0.0
1,1344,3.48,24800.0
1,1051,2.71,0.0
1,1115,2.93,0.0
0,1255,3.26,0.0
1,1072,2.76,0.0
1,1362,3.37,24400.0
1,1231,2.91,12200.0
1,1156,2.85,0.0
1,1027,2.63,14200.0
1,1227,3.23,22400.000000000004
1,1287,3.27,10300.0
0,1430,3.47,8200.0
0,1508,3.96,13000.0
0,1284,3.39,6500.0
0,1453,3.62,13000.0
0,1244,3.01,0.0
0,1560,3.9,0.0
1,1089,2.85,23800.0
1,1097,2.92,0.0
1,1083,2.81,0.0
0,1562,3.94,10500.0
1,1111,2.62,0.0
1,1078,2.58,0.0
1,1097,2.78,0.0
1,1442,3.43,20700.0
0,1223,3.15,0.0
0,1455,3.74,0.0
1,1395,3.5,19500.0
1,1331,3.39,17400.0
1,1351,3.22,15800.0
1,1071,2.51,12000.0
0,1518,3.64,19700.0
0,1457,3.7,13500.0
0,1242,3.14,0.0
1,1376,3.28,14000.0
1,1280,3.18,14800.0
0,1505,3.6,24500.0
1,1168,2.8,18800.0
0,1460,3.7,16800.0
1,1205,2.82,8100.000000000001
1,1186,2.87,11000.0
1,1051,2.45,12400.0
0,1244,3.09,0.0
1,1017,2.69,5300.0
1,1122,2.67,0.0
0,1553,4.01,8800.0
1,1165,3.01,0.0
1,1031,2.63,0.0
0,1202,3.2,0.0
0,1364,3.35,0.0
1,1013,2.58,23300.0
0,1373,3.41,11600.0
0,1476,3.78,0.0
0,1290,3.36,0.0
0,1356,3.52,16000.0
0,1461,3.84,17400.0
1,1224,3.2,13200.0
0,1568,4.1,0.0
0,1520,3.95,13100.0
1,1041,2.41,0.0
1,1201,2.99,0.0
1,1147,3.0,0.0
1,1109,2.7,0.0
0,1371,3.37,9700.0
0,1338,3.51,0.0
0,1328,3.26,0.0
0,1578,3.99,9300.0
1,1048,2.67,0.0
0,1435,3.43,11600.0
1,1033,2.47,5400.0
0,1309,3.1,0.0
0,1580,4.03,0.0
0,1553,3.9,18000.0
1,1019,2.55,17500.0
1,1073,2.6,0.0
0,1401,3.65,8200.0
0,1523,3.93,25000.0
1,1187,3.1,0.0
0,1362,3.43,11600.0
0,1560,3.98,18700.0
0,1478,3.79,8300.0
1,1124,2.97,0.0
1,1086,2.53,14500.0
0,1472,3.88,18300.0
1,1012,2.42,0.0
1,1050,2.51,19700.0
0,1486,3.83,19800.0
0,1553,4.04,0.0
0,1382,3.41,12400.0
1,1108,2.84,0.0
1,1086,2.88,0.0
1,1149,2.8,0.0
0,1376,3.29,11000.0
1,1319,3.4,13899.999999999998
0,1566,3.88,16600.0
1,1033,2.47,0.0
0,1376,3.3,10800.0
0,1267,3.18,0.0
1,1022,2.41,0.0
0,1473,3.72,6700.0
0,1412,3.38,10700.0
0,1287,3.3,0.0
1,1226,2.88,0.0
1,1131,2.95,24300.0
1,1242,3.16,5000.0
0,1509,3.76,8800.0
0,1492,3.56,11399.999999999998
1,1043,2.79,0.0
0,1318,3.43,11600.0
0,1455,3.64,24600.0
1,1118,2.69,0.0
0,1473,3.73,17100.0
1,1051,2.56,0.0
1,1140,2.71,23600.0
1,1156,2.97,20400.0
1,1138,2.69,0.0
0,1536,3.95,14400.0
0,1465,3.63,8500.0
0,1422,3.55,11800.0
0,1435,3.46,0.0
1,1108,2.65,0.0
0,1490,3.87,21000.0
1,1062,2.5,12900.0
0,1503,3.9,17100.0
0,1540,3.68,18600.0
0,1451,3.59,18000.0
1,1164,2.87,9100.0
0,1208,3.18,0.0
1,1166,2.92,0.0
0,1333,3.31,0.0
1,1066,2.52,0.0
1,1135,2.97,0.0
0,1391,3.43,7200.0
0,1572,4.12,0.0
1,1083,2.74,10200.0
1,1155,2.72,12800.0
0,1256,3.22,0.0
0,1303,3.06,0.0
0,1580,3.79,20000.0
0,1437,3.69,5900.0
1,1351,3.23,13500.0
0,1342,3.49,0.0
1,1065,2.59,0.0
0,1453,3.58,9700.0
1,1206,2.94,0.0
1,1201,2.95,6500.0
1,1278,3.39,19100.0
1,1184,2.9,0.0
0,1385,3.3,0.0
0,1453,3.82,12000.0
0,1412,3.62,16100.000000000002
0,1495,3.81,0.0
1,1220,2.98,9800.0
0,1226,3.15,0.0
0,1232,3.14,0.0
0,1401,3.47,13200.0
0,1575,3.9,10200.0
1,1045,2.58,5400.0
0,1304,3.32,6899.999999999999
0,1474,3.75,0.0
1,1159,2.81,6000.0
1,1239,3.3,9700.0
1,1423,3.37,23500.0
1,1026,2.68,8900.0
1,1164,2.75,16500.0
0,1328,3.32,9100.0
1,1074,2.7,12000.0
0,1249,3.07,0.0
0,1514,3.59,0.0
1,1051,2.51,9900.0
0,1353,3.53,0.0
0,1314,3.44,0.0
1,1237,3.01,6400.0
0,1353,3.5,10700.0
1,1142,2.75,0.0
1,1095,2.63,0.0
1,1161,3.07,0.0
1,1339,3.36,12900.0
1,1020,2.73,13700.000000000002
1,1288,3.34,10000.0
1,1346,3.36,17800.0
0,1206,3.19,0.0
1,1107,2.62,5200.0
1,1298,3.44,17600.0
0,1433,3.68,22100.0
1,1159,2.88,6000.0
1,1195,2.85,7500.0
1,1336,3.27,25000.0
0,1469,3.6,0.0
1,1168,2.98,0.0
0,1442,3.7,7300.0
0,1378,3.57,0.0
1,1370,3.36,20099.999999999996
0,1511,3.63,11900.0
0,1458,3.59,10600.0
0,1514,3.66,24500.0
0,1240,3.03,0.0
1,1058,2.48,10400.0
1,1302,3.16,13400.0
1,1040,2.59,0.0
1,1167,3.01,0.0
1,1037,2.78,0.0
1,1089,2.55,8300.0
1,1251,2.96,0.0
0,1552,3.83,21600.0
0,1451,3.69,0.0
1,1130,2.94,0.0
0,1202,3.2,0.0
1,1338,3.42,18700.0
0,1410,3.5,7500.0
1,1179,3.01,9200.0
0,1571,4.03,0.0
1,1108,2.82,0.0
0,1460,3.8,10100.0
1,1084,2.73,0.0
1,1212,2.9,0.0
0,1507,3.62,0.0
1,1374,3.49,19700.0
1,1110,2.66,0.0
1,1060,2.82,18500.0
0,1334,3.31,0.0
0,1472,3.55,21400.0
0,1274,3.34,0.0
1,1018,2.41,13500.0
1,1124,2.92,0.0
1,1221,2.88,0.0
0,1494,3.77,10800.0
1,1132,2.85,13500.0
0,1400,3.4,17000.0
0,1360,3.39,13400.0
0,1300,3.37,0.0
1,1337,3.2,10100.0
1,1293,3.42,17400.0
0,1276,3.19,0.0
0,1309,3.14,0.0
1,1158,3.01,10900.0
0,1341,3.25,0.0
1,1178,3.11,0.0
0,1539,3.89,11200.000000000002
0,1286,3.3,7200.0
1,1382,3.45,18100.0
1,1446,3.42,24800.0
0,1428,3.62,11299.999999999998
1,1049,2.81,6700.0
1,1035,2.77,10200.0
1,1199,2.9,6400.0
0,1290,3.31,0.0
1,1156,2.89,0.0
1,1182,2.91,5100.0
0,1256,3.01,0.0
1,1082,2.83,0.0
1,1198,3.11,14300.0
1,1054,2.51,0.0
1,1079,2.66,10900.0
1,1165,2.94,0.0
0,1409,3.54,15100.0
